"Id","Product Name","Sale Price","Category","Tax Applied","Hidden"
"331350","Wooden Coffee Tamper","23.99","COFFEE MACHINE ACCESSORIES","Y","N"
"489551","Ypsilon Cold Drink Glasses","20.34","CROCKERY AND GLASSWARE","Y","N"
"489471","Zuma Beverage Scoop","0.59","HOT CHOCOLATE DRINKS","Y","N"
"536948","Zuma Caramel Crunch Topping","10.99","TOPPINGS","N","N"
"538228","Zuma Caramel Crunch Topping - Case","71.94","TOPPINGS","N","N"
"427728","Zuma Chai - Spiced","10.99","CHAI DRINKS","N","N"
"489570","Zuma Chai - Vanilla","10.99","CHAI DRINKS","N","N"
"538230","Zuma Chocolate Coated Popping Candy","19.99","TOPPINGS","N","N"
"538229","Zuma Chocolate Coated Popping Candy - Case","117.99","TOPPINGS","N","N"
"534085","Zuma Cookies & Cream Frappe","18.99","Zuma Frappe Mixes","N","N"
"537264","Zuma Fairtrade A4 Poster","0.12","Zuma POS Materials","Y","N"
"537261","Zuma Fairtrade Dark Hot Chocolate","14.99","HOT CHOCOLATE DRINKS","N","N"
"335535","Zuma Frappe - Caffe","16.99","Zuma Frappe Mixes","N","N"
"335538","Zuma Frappe - Chocolate","16.99","Zuma Frappe Mixes","N","N"
"395750","Zuma Frappe - Mocha","16.99","Zuma Frappe Mixes","N","N"
"335536","Zuma Frappe - Sticky Toffee","18.99","Zuma Frappe Mixes","N","N"
"335537","Zuma Frappe - Vanilla Bean","16.99","Zuma Frappe Mixes","N","N"
"537263","Zuma Hot Choc A4 Poster","0.12","Zuma POS Materials","Y","N"
"535619","Zuma Mini Rainbow Chocolate Beans","10.99","TOPPINGS","N","N"
"538231","Zuma Mini Rainbow Chocolate Beans - Case","63","TOPPINGS","N","N"
"333495","Zuma Original Hot Chocolate","12.99","HOT CHOCOLATE DRINKS","N","N"
"538232","Zuma Triple Choc Crispies","7.99","TOPPINGS","N","N"
"535621","Zuma Triple Choc Crispies - Case","46.99","TOPPINGS","N","N"
"527908","Zuma White Hot Chocolate","16.49","HOT CHOCOLATE DRINKS","N","N"
